topic,word_id,word,kana,romaji
japanese_jlpt_n1,to_stir_up_to_churn_to_dist,掻き回す,かきまわす,kakimawasu
japanese_jlpt_n1,to_humiliate_oneself,かく (はじを),かく (はじを),kaku (haji o)
japanese_jlpt_n1,strokes,～画,～かく,kaku
japanese_jlpt_n1,arts_and_sciences_liberal_a,学芸,がくげい,gakugei
japanese_jlpt_n1,difference_disparity,格差,かくさ,kakusa
japanese_jlpt_n1,scattering_diffusion,拡散,かくさん,kakusan
japanese_jlpt_n1,university_graduate,学士,がくし,gakushi
japanese_jlpt_n1,every_kind_all_sorts,各種,かくしゅ,kakushu
japanese_jlpt_n1,every_other_week,隔週,かくしゅう,kakushū
japanese_jlpt_n1,conviction_confidence,確信,かくしん,kakushin
japanese_jlpt_n1,reform_innovation,革新,かくしん,kakushin
japanese_jlpt_n1,theory,学説,がくせつ,gakusetsu
japanese_jlpt_n1,fixed_decision,確定,かくてい,kakutei
japanese_jlpt_n1,cocktail,カクテル,カクテル,kakuteru
japanese_jlpt_n1,acquisition_possession,獲得,かくとく,kakutoku
japanese_jlpt_n1,score_music_sheet_music,楽譜,がくふ,gakufu
japanese_jlpt_n1,guarantee_insure_secure,確保,かくほ,kakuho
japanese_jlpt_n1,revolution,革命,かくめい,kakumei
japanese_jlpt_n1,establishment,確立,かくりつ,kakuritsu
japanese_jlpt_n1,betting_gambling_a_gamble,賭,かけ,kake
japanese_jlpt_n1,credit,掛～,かけ～,kake~
japanese_jlpt_n1,rack_hanger,～掛け,～かけ,~kake
japanese_jlpt_n1,cliff,崖,がけ,gake
japanese_jlpt_n1,running_fast_double_time,駆け足,かけあし,kakeashi
japanese_jlpt_n1,household_economy_family_fi,家計,かけい,kakei
japanese_jlpt_n1,foot_race,駆けっこ,かけっこ,kakekko
japanese_jlpt_n1,manufacturing_processing_tr,加工,かこう,kakō
japanese_jlpt_n1,chemical_combination,化合,かごう,kagō
japanese_jlpt_n1,to_be_bulky,かさばる,かさばる,kasabaru
japanese_jlpt_n1,to_pile_up_to_increase,かさむ,かさむ,kasamu
japanese_jlpt_n1,itemized_form_itemization,箇条書,かじょうがき,kajōgaki
japanese_jlpt_n1,head_chief,頭,かしら,kashira
japanese_jlpt_n1,faint_dim_weak,微か,かすか,kasuka
japanese_jlpt_n1,to_grow_hazy_to_be_misty,霞む,かすむ,kasumu
japanese_jlpt_n1,to_rub_to_chafe,擦る,かする,kasuru
japanese_jlpt_n1,mars,火星,かせい,kasei
japanese_jlpt_n1,fossil_petrifaction_fossili,化石,かせき,kaseki
japanese_jlpt_n1,rivers,河川,かせん,kasen
japanese_jlpt_n1,synthetic_fibers,化繊,かせん,kasen
japanese_jlpt_n1,depopulation,過疎,かそ,kaso
japanese_jlpt_n1,single,片～,かた～,kata-
japanese_jlpt_n1,broken_in_reference_to_spea,片言,かたこと,katakoto
japanese_jlpt_n1,to_incline_to_tilt_to_bend,傾ける,かたむける,katamukeru
japanese_jlpt_n1,to_harden_to_freeze_to_fort,固める,かためる,katameru
japanese_jlpt_n1,beside_s_while_nearby,傍ら,かたわら,katawara
japanese_jlpt_n1,flower_bed,花壇,かだん,kadan
japanese_jlpt_n1,domestic_animals_livestock_,家畜,かちく,kachiku
japanese_jlpt_n1,yet_and,且つ,かつ,katsu
japanese_jlpt_n1,heartbroken,がっくり,がっくり,gakkuri
japanese_jlpt_n1,chorus_singing_in_a_chorus,合唱,がっしょう,gasshou
japanese_jlpt_n1,firmly_solidly_tough,がっしり,がっしり,gasshiri
japanese_jlpt_n1,agreement_concurrence_confo,合致,がっち,gatchi
japanese_jlpt_n1,solidly_built_tightly,がっちり,がっちり,gatchiri
japanese_jlpt_n1,once_before_formerly,かつて,かつて,katsute
japanese_jlpt_n1,kitchen_one_s_way_selfishne,勝手,かって,katte
japanese_jlpt_n1,cut_cutting,カット,カット,katto
japanese_jlpt_n1,vigor_active,活発,かっぱつ,kappatsu
japanese_jlpt_n1,combination_amalgamation_me,合併,がっぺい,gappei
japanese_jlpt_n1,category,カテゴリー,カテゴリー,kategorii
japanese_jlpt_n1,to_come_true,叶う,かなう,kanau
japanese_jlpt_n1,to_grant_request_wish,叶える,かなえる,kanaeru
japanese_jlpt_n1,iron_hammer,金槌,かなづち,kanazuchi
japanese_jlpt_n1,be_beyond_one_s_power_be_un,かなわない,かなわない,kanawanai
japanese_jlpt_n1,becoming_a_member_admission,加入,かにゅう,kanyuu
japanese_jlpt_n1,previously_already_lately,予て,かねて,kanete
japanese_jlpt_n1,to_protect_someone_to_nbsp_,庇う,かばう,kabau
japanese_jlpt_n1,stock,株式,かぶしき,kabushiki
japanese_jlpt_n1,to_react_to_to_be_influence,かぶれる,かぶれる,kabureru
japanese_jlpt_n1,pollen,花粉,かふん,kafun
japanese_jlpt_n1,money_currency_coinage,貨幣,かへい,kahei
japanese_jlpt_n1,to_set_up,構える,かまえる,kamaeru
japanese_jlpt_n1,crowded,過密,かみつ,kamitsu
japanese_jlpt_n1,to_bite_off_to_gnaw_through,噛み切る,かみきる,kamikiru
japanese_jlpt_n1,comeback,カムバック,カムバック,kamubakku
japanese_jlpt_n1,cameraman,カメラマン,カメラマン,kameraman
japanese_jlpt_n1,rice_porridge,粥,かゆ,kayu
japanese_jlpt_n1,body_build_figure,体付き,からだつき,karadatsuki
japanese_jlpt_n1,to_entangle_to_entwine,絡む,からむ,karamu
japanese_jlpt_n1,temporarily_if_for_argument,かりに,かりに,karini
japanese_jlpt_n1,clinical_records_ger_karte,カルテ,カルテ,karute
japanese_jlpt_n1,garage_at_house,ガレージ,ガレージ,garēji
japanese_jlpt_n1,overwork_strain,過労,かろう,karō
japanese_jlpt_n1,barely_narrowly,かろうじて,かろうじて,karōjite
japanese_jlpt_n1,to_exchange,交す,かわす,kawasu
japanese_jlpt_n1,alternately,代る代る,かわるがわる,kawarugawaru
japanese_jlpt_n1,simplicity_easiness_quasi,簡易,かんい,kan'i
japanese_jlpt_n1,irrigation,灌漑,かんがい,kangai
japanese_jlpt_n1,ophthalmology,眼科,がんか,ganka
japanese_jlpt_n1,eyeball,眼球,がんきゅう,gankyū
japanese_jlpt_n1,toy,玩具,がんぐ,gangu
japanese_jlpt_n1,brevity_concise_simple,簡潔,かんけつ,kanketsu
japanese_jlpt_n1,resolution_reduction_return,還元,かんげん,kangen
japanese_jlpt_n1,nursing_2,看護,かんご,kango
japanese_jlpt_n1,chinese_word_sino_japanese_,漢語,かんご,kango
japanese_jlpt_n1,stubbornness_obstinacy,頑固,がんこ,ganko
japanese_jlpt_n1,advice_counsel,勧告,かんこく,kankoku
japanese_jlpt_n1,conversion_change_exchange,換算,かんさん,kansan
japanese_jlpt_n1,observation_guarding_survei,監視,かんし,kanshi
japanese_jlpt_n1,usual_historical_custom,慣習,かんしゅう,kanshū
japanese_jlpt_n1,spectators_audience,観衆,かんしゅう,kanshū
japanese_jlpt_n1,application_form,願書,がんしょ,gansho
japanese_jlpt_n1,interference_intervention,干渉,かんしょう,kanshō
japanese_jlpt_n1,solid_firm_strong,頑丈,がんじょう,ganjō
japanese_jlpt_n1,sense_of_touch_feeling_sens,感触,かんしょく,kanshoku
japanese_jlpt_n1,essential_fundamental_cruci,肝心,かんじん,kanjin
japanese_jlpt_n1,essential_fundamental_cru_2,肝腎,かんじん,kanjin
japanese_jlpt_n1,customs_duty_tariff,関税,かんぜい,kanzei
japanese_jlpt_n1,rock,岩石,がんせき,ganseki
japanese_jlpt_n1,infection_contagion,感染,かんせん,kansen
japanese_jlpt_n1,main_line_trunk_line,幹線,かんせん,kansen
japanese_jlpt_n1,simplicity_plain,簡素,かんそ,kanso
japanese_jlpt_n1,point_of_view_2,観点,かんてん,kanten
japanese_jlpt_n1,sensitivity_severity_quake,感度,かんど,kando
japanese_jlpt_n1,cunning_cheat,カンニング,カンニング,kanningu
japanese_jlpt_n1,first_year_of_a_specific_re,元年,がんねん,gannen
japanese_jlpt_n1,management_executive,幹部,かんぶ,kanbu
japanese_jlpt_n1,perfection_completeness_fla,完ぺき,かんぺき,kanpeki
japanese_jlpt_n1,pardon_forgiveness_forbeara,勘弁,かんべん,kanben
japanese_jlpt_n1,deep_feeling_filled_with_em,感無量,かんむりょう,kanmuryō
japanese_jlpt_n1,invitation_canvassing_induc,勧誘,かんゆう,kanyū
japanese_jlpt_n1,participation_taking_part_i,関与,かんよ,kan'yo
japanese_jlpt_n1,forbearance_tolerance_gener,寛容,かんよう,kanyō
japanese_jlpt_n1,originally_naturally,元来,がんらい,ganrai
japanese_jlpt_n1,viewing,観覧,かんらん,kanran
japanese_jlpt_n1,custom_precedent_of_convent,慣例,かんれい,kanrei
japanese_jlpt_n1,60th_birthday,還暦,かんれき,kanreki
japanese_jlpt_n1,presence_dignity,貫禄,かんろく,kanroku
japanese_jlpt_n1,relief_mitigation,緩和,かんわ,kanwa
japanese_jlpt_n1,legislative_bill,議案,ぎあん,gian
japanese_jlpt_n1,injury_harm_danger,危害,きがい,kigai
japanese_jlpt_n1,planning_project,企画,きかく,kikaku
japanese_jlpt_n1,standard_norm,規格,きかく,kikaku
japanese_jlpt_n1,to_dress_up,着飾る,きかざる,kikazaru
japanese_jlpt_n1,hesitance_diffidence_feelin,気兼ね,きがね,kigane
japanese_jlpt_n1,cheerful_buoyant_lightheart,気軽,きがる,kigaru
japanese_jlpt_n1,crisis,危機,きき,kiki
japanese_jlpt_n1,listening_comprehension,聞き取り,ききとり,kikitóri
japanese_jlpt_n1,effect_virtue_efficacy,効き目,ききめ,kikime
japanese_jlpt_n1,returning_to_tokyo,帰京,ききょう,kikyō
japanese_jlpt_n1,play_drama,戯曲,ぎきょく,gigyoku
japanese_jlpt_n1,fund_foundation,基金,ききん,kikin
japanese_jlpt_n1,comedy_funny_show,喜劇,きげき,kigeki
japanese_jlpt_n1,resolution_decision_vote,議決,ぎけつ,giketsu
japanese_jlpt_n1,abstain_from_voting_renunci,棄権,きけん,kiken
japanese_jlpt_n1,married,既婚,きこん,kikon
japanese_jlpt_n1,affectation_conceit_snobber,気障,きざ,kiza
japanese_jlpt_n1,mention_entry,記載,きさい,kisai
japanese_jlpt_n1,sign_omen_indication,兆,きざし,chō
japanese_jlpt_n1,character_trait_temperament,気質,きしつ,kishitsu
japanese_jlpt_n1,fixed_date_settlement_date,期日,きじつ,kijitsu
japanese_jlpt_n1,to_jar_to_creak_to_grate,きしむ,きしむ,kishimu
japanese_jlpt_n1,diet_building,議事堂,ぎじどう,gijidō
japanese_jlpt_n1,describing_descriptor,記述,きじゅつ,kijutsu
japanese_jlpt_n1,weather_climate,気象,きしょう,kishō
japanese_jlpt_n1,to_be_hurt_to_be_wounded_to,傷付く,きずつく,kizutsuku
japanese_jlpt_n1,to_wound_to_hurt_someone_s_,傷付ける,きずつける,kizutsukeru
japanese_jlpt_n1,sacrifice,犠牲,ぎせい,gisei
japanese_jlpt_n1,steamship,汽船,きせん,kisen
japanese_jlpt_n1,donation_presentation,寄贈,きぞう,kizō
japanese_jlpt_n1,forgery_fabrication_counter,偽造,ぎぞう,gizō
japanese_jlpt_n1,noble_aristocrat,貴族,きぞく,kizoku
japanese_jlpt_n1,topic_of_discussion_agenda,議題,ぎだい,gidai
japanese_jlpt_n1,to_forge_to_train_to_discip,鍛える,きたえる,kitaeru
japanese_jlpt_n1,good_natured_kind_hearted,気立て,きだて,kidate
japanese_jlpt_n1,to_come_to_approach,来る,きたる,kitaru
japanese_jlpt_n1,exactly_perfectly,きちっと,きちっと,kichitto
japanese_jlpt_n1,methodical_punctual_steady,几帳面,きちょうめん,kichōmen
japanese_jlpt_n1,exactly_precisely,きっかり,きっかり,kikkari
japanese_jlpt_n1,precisely_tightly,きっちり,きっちり,kicchiri
japanese_jlpt_n1,clearly_plainly_distinctly,きっぱり,きっぱり,kippari
japanese_jlpt_n1,regulation_provisions,規定,きてい,kitei
japanese_jlpt_n1,starting_point,起点,きてん,kiten
japanese_jlpt_n1,orbit_track,軌道,きどう,kidou
japanese_jlpt_n1,technical_skill_ability_cap,技能,ぎのう,ginou
japanese_jlpt_n1,model_standard_example,規範,きはん,kihan
japanese_jlpt_n1,grace_elegance,気品,きひん,kihinn
japanese_jlpt_n1,character_traits_ethos,気風,きふう,kifuu
japanese_jlpt_n1,undulation,起伏,きふく,kifuku
japanese_jlpt_n1,scale_scope_plan_structure,規模,きぼ,kibo
japanese_jlpt_n1,whim_caprice_uneven_temper,気まぐれ,きまぐれ,kimagure
japanese_jlpt_n1,serious_sincerity,生真面目,きまじめ,kimajime
japanese_jlpt_n1,end_of_the_season_or_term,期末,きまつ,kimatsu
japanese_jlpt_n1,feeling_awkward_being_asham,きまりわるい,きまりわるい,kimariwarui
japanese_jlpt_n1,signature_register,記名,きめい,kimei
japanese_jlpt_n1,agreement_rules_code,規約,きやく,kiyaku
japanese_jlpt_n1,dramatization_e_g_film,脚色,きゃくしょく,kyakushoku
japanese_jlpt_n1,sudden_change_reversal_turn,逆転,ぎゃくてん,gyakuten
japanese_jlpt_n1,scenario,脚本,きゃくほん,kyakuhon
japanese_jlpt_n1,delicate_slender,華奢,きゃしゃ,kyasha
japanese_jlpt_n1,objective,客観,きゃっかん,kyakkan
japanese_jlpt_n1,catch,キャッチ,キャッチ,kyacchi
japanese_jlpt_n1,career_career_government_em,キャリア,キャリア,kyaria
japanese_jlpt_n1,relief_rescue_reinforcement,救援,きゅうえん,kyūen
japanese_jlpt_n1,temporary_absence_from_scho,休学,きゅうがく,kyūgaku
japanese_jlpt_n1,ultimate_final_eventual,究極,きゅうきょく,kyūkyoku
japanese_jlpt_n1,narrow_tight_formal,窮屈,きゅうくつ,kyūkutsu
japanese_jlpt_n1,plant_bulb,球根,きゅうこん,kyūkon
japanese_jlpt_n1,relief_aid_rescue,救済,きゅうさい,kyūsai
japanese_jlpt_n1,waiter,給仕,きゅうじ,kyūji
japanese_jlpt_n1,school_lunch_providing_a_me,給食,きゅうしょく,kyūshoku
japanese_jlpt_n1,truce_armistice,休戦,きゅうせん,kyūsen
japanese_jlpt_n1,palace,宮殿,きゅうでん,kyūden
japanese_jlpt_n1,old_friend_old_friendship,旧知,きゅうち,kyūchi
japanese_jlpt_n1,poverty,窮乏,きゅうぼう,kyūbō
japanese_jlpt_n1,contribution_service,寄与,きよ,kiyo
japanese_jlpt_n1,strong,強,きょう,kyō
japanese_jlpt_n1,maniac_fan_freak,～狂,～きょう,kyō
japanese_jlpt_n1,wonder_miracle,驚異,きょうい,kyōi
japanese_jlpt_n1,subject_curriculum,教科,きょうか,kyōka
japanese_jlpt_n1,association_society_organiz,協会,きょうかい,kyōkai
japanese_jlpt_n1,coeducation,共学,きょうがく,kyōgaku
japanese_jlpt_n1,sympathy_response,共感,きょうかん,kyōkan
japanese_jlpt_n1,environment_circumstances,境遇,きょうぐう,kyōgū
japanese_jlpt_n1,lesson_precept_moral_instru,教訓,きょうくん,kyōkun
japanese_jlpt_n1,forcing_enforcement,強行,きょうこう,kyōkō
japanese_jlpt_n1,firm_vigorous_stubborn,強硬,きょうこう,kyōkō
japanese_jlpt_n1,teaching_materials,教材,きょうざい,kyōzai
japanese_jlpt_n1,bad_harvest_poor_crop,凶作,きょうさく,kyōsaku
japanese_jlpt_n1,trader_merchant,業者,ぎょうしゃ,gyōsha
japanese_jlpt_n1,training_instruction,教習,きょうしゅう,kyōshū
japanese_jlpt_n1,nostalgia_homesickness,郷愁,きょうしゅう,kyōshū
japanese_jlpt_n1,teaching_profession,教職,きょうしょく,kyōshoku
japanese_jlpt_n1,to_amuse_oneself_to_make_me,興じる,きょうじる,kyōjiru
japanese_jlpt_n1,obligation_compulsion_enfor,強制,きょうせい,kyōsei
japanese_jlpt_n1,administration,行政,ぎょうせい,gyōsei
japanese_jlpt_n1,achievement_work_contributi,業績,ぎょうせき,gyōseki
japanese_jlpt_n1,coexistence,共存,きょうぞん,kyōzon
japanese_jlpt_n1,arrangement_pact_agreement,協定,きょうてい,kyōtei
japanese_jlpt_n1,homeland,郷土,きょうど,kyōdo
japanese_jlpt_n1,threat_coercion,脅迫,きょうはく,kyōhaku
japanese_jlpt_n1,business_duties_work,業務,ぎょうむ,gyōmu
japanese_jlpt_n1,resonance_sympathy,共鳴,きょうめい,kyōmei
japanese_jlpt_n1,birth_place_home_town,郷里,きょうり,kyōri
japanese_jlpt_n1,strong_intense_severe,強烈,きょうれつ,kyōretsu
japanese_jlpt_n1,republicanism_cooperation,共和,きょうわ,kyōwa
japanese_jlpt_n1,limit_localize,局限,きょくげん,kyokugen
japanese_jlpt_n1,extreme_extremity,極端,きょくたん,kyokutan
japanese_jlpt_n1,residence,居住,きょじゅう,kyojuu
japanese_jlpt_n1,refusal_rejection,拒絶,きょぜつ,kyozetsu
japanese_jlpt_n1,fishing_boat,漁船,ぎょせん,gyosen
japanese_jlpt_n1,fishing_village,漁村,ぎょそん,gyoson
japanese_jlpt_n1,denial_rejection_refusal,拒否,きょひ,kyohi
japanese_jlpt_n1,permission_pardon,許容,きょよう,kyoyou
japanese_jlpt_n1,clean_pure_chaste,清らか,きよらか,kiyoraka
japanese_jlpt_n1,gorgeous_gaudy_dazzling,きらびやか,きらびやか,kirabiyaka
japanese_jlpt_n1,only,～きり,～きり,~kiri
japanese_jlpt_n1,debt_of_gratitude_obligatio,義理,ぎり,giri
japanese_jlpt_n1,exchange_conversion_switcho,切替,きりかえ,kirikae
japanese_jlpt_n1,atmospheric_current,気流,きりゅう,kiryū
japanese_jlpt_n1,break_pause_gap,切れ目,きれめ,kireme
japanese_jlpt_n1,doubt_misgivings_suspicion,疑惑,ぎわく,giwaku
japanese_jlpt_n1,exceedingly_extremely_writt,極めて,きわめて,kiwamete
japanese_jlpt_n1,nearsightedness,近眼,きんがん,kingan
japanese_jlpt_n1,urgent_pressing_emergency,緊急,きんきゅう,kinkyuu
japanese_jlpt_n1,suburbs_outskirts,近郊,きんこう,kinkō
japanese_jlpt_n1,equilibrium_balance,均衡,きんこう,kinkō
japanese_jlpt_n1,to_prohibit,禁じる,きんじる,kinjiru
japanese_jlpt_n1,industry_diligence,勤勉,きんべん,kinben
japanese_jlpt_n1,examination_careful_investi,吟味,ぎんみ,ginmi
japanese_jlpt_n1,service_duty_work,勤務,きんむ,kinmu
japanese_jlpt_n1,taboo_forbidden_thing,禁物,きんもつ,kinmotsu
japanese_jlpt_n1,labor_exertion_diligent_ser,勤労,きんろう,kinrō
japanese_jlpt_n1,quiz,クイズ,クイズ,kuizu
japanese_jlpt_n1,to_cross_each_other_to_diff,食い違う,くいちがう,kuichigau
japanese_jlpt_n1,space_room_airspace,空間,くうかん,kūkan
japanese_jlpt_n1,hunger,空腹,くうふく,kūfuku
japanese_jlpt_n1,division_section_area,区画,くかく,kukaku
japanese_jlpt_n1,section,区間,くかん,kukan
japanese_jlpt_n1,stalk,茎,くき,kuki
japanese_jlpt_n1,an_end_a_stop_punctuation,区切り,くぎり,kugiri
japanese_jlpt_n1,to_pass_through_to_go_aroun,くぐる,くぐる,kuguru
japanese_jlpt_n1,lottery_lot,くじ (～をひく),くじ (～をひく),kuji
japanese_jlpt_n1,lottery_drawn_lot,くじびき,くじびき,kujibiki
japanese_jlpt_n1,ticklish,くすぐったい,くすぐったい,kusuguttai
japanese_jlpt_n1,idle_complaint_grumble,愚痴,ぐち,guchi
japanese_jlpt_n1,to_humble,口吟む,くちずさむ,kuchizusamu
japanese_jlpt_n1,beak_bill,嘴,くちばし,kuchibashi
japanese_jlpt_n1,to_rot,朽ちる,くちる,kuchiru
japanese_jlpt_n1,to_overturn_to_upset_to_ove,覆す,くつがえす,kuttsugaesu
japanese_jlpt_n1,distinctly_clearly_boldly,くっきり,くっきり,kukkiri
japanese_jlpt_n1,bending_indentation_refract,屈折,くっせつ,kussetsu
japanese_jlpt_n1,firmly_fast_more,ぐっと,ぐっと,gutto
japanese_jlpt_n1,necklace,首飾り,くびかざり,kubikazari
japanese_jlpt_n1,necklace_choker,首輪,くびわ,kubiwa
japanese_jlpt_n1,to_insert_to_include_to_cut,組み込む,くみこむ,kumikomu
japanese_jlpt_n1,to_join_together_to_combine,組み合わせる,くみあわせる,kumiawaseru
japanese_jlpt_n1,warehouse_cellar,蔵,くら,kura
japanese_jlpt_n1,grey_gray,グレー,グレー,gurē
japanese_jlpt_n1,crane,クレーン,クレーン,kurēn
japanese_jlpt_n1,expert_professional,玄人,くろうと,kurōto
japanese_jlpt_n1,balance_figure_in_the_black,黒字,くろじ,kuroji
japanese_jlpt_n1,warship_battleship,軍艦,ぐんかん,gunkan
japanese_jlpt_n1,military_affairs,軍事,ぐんじ,gunji
japanese_jlpt_n1,ruler_monarch,君主,くんしゅ,kunshu
japanese_jlpt_n1,social_group_crowd_mob,群集,ぐんしゅう,gūnshū
japanese_jlpt_n1,social_group_crowd_mob_2,群衆,ぐんしゅう,gūnshū
japanese_jlpt_n1,armaments_military_preparat,軍備,ぐんび,gunbi
japanese_jlpt_n1,military_or_naval_uniform,軍服,ぐんぷく,gunpuku
japanese_jlpt_n1,art_accomplishment_performa,芸,げい,gei
japanese_jlpt_n1,passage_progress,経過,けいか,keika
japanese_jlpt_n1,lively_casual_light,軽快,けいかい,keikai
japanese_jlpt_n1,warning_admonition_vigilanc,警戒,けいかい,keikai
japanese_jlpt_n1,sincerely_used_at_the_end_o,敬具,けいぐ,keigu
japanese_jlpt_n1,reduction_lessening,軽減,けいげん,keigen
japanese_jlpt_n1,appearance_e_g_article_in_p,掲載,けいさい,keisai
japanese_jlpt_n1,inclination_slope_dip,傾斜,けいしゃ,keisha
japanese_jlpt_n1,formation_2,形成,けいせい,keisei
japanese_jlpt_n1,condition_situation_prospec,形勢,けいせい,keisei
japanese_jlpt_n1,thoughtless_careless_hasty,軽率,けいそつ,keisotsu
japanese_jlpt_n1,judgment_penalty_punishment,刑罰,けいばつ,keibatsu
japanese_jlpt_n1,expenses_cost_outlay,経費,けいひ,keishi
japanese_jlpt_n1,police_inspector,警部,けいぶ,keibu
japanese_jlpt_n1,convert_divert,転換,てんかん,tenkan
japanese_jlpt_n1,moving_changing_residence,転居,てんきょ,tenkyo
japanese_jlpt_n1,transfer_to_another_office_,転勤,てんきん,tenkin
japanese_jlpt_n1,inspection_examination_chec,点検,てんけん,tenken
japanese_jlpt_n1,source_of_electricity_power,電源,でんげん,dengen
japanese_jlpt_n1,paradise_heaven_kingdom_of_,天国,てんごく,tengoku
japanese_jlpt_n1,a_genius,天才,てんさい,tensai
japanese_jlpt_n1,natural_calamity_disaster,天災,てんさい,tensai
japanese_jlpt_n1,exhibition_display,展示,てんじ,tenji
japanese_jlpt_n1,tradition_legend_folklore,伝説,でんせつ,densetsu
japanese_jlpt_n1,dotted_line,点線,てんせん,tensen
japanese_jlpt_n1,to_turn_to_shift,転じる,てんじる,tenjiru
japanese_jlpt_n1,to_turn_to_shift_2,転ずる,てんずる,tenzuru
japanese_jlpt_n1,heavenly_body,天体,てんたい,tentai
japanese_jlpt_n1,transmission_e_g_news_commu,伝達,でんたつ,dentatsu
japanese_jlpt_n1,heaven_and_earth_the_univer,天地,てんち,tenchi
japanese_jlpt_n1,not_at_all_altogether_entir,てんで,てんで,tende
japanese_jlpt_n1,change_of_post,転任,てんにん,tennin
japanese_jlpt_n1,view_outlook_prospect,展望,てんぼう,tenbō
japanese_jlpt_n1,ancestral_hereditary_import,伝来,でんらい,denrai
japanese_jlpt_n1,fall_degradation,転落,てんらく,tenraku
japanese_jlpt_n1,to_inquire_to_seek_informat,問い合わせる,といあわせる,toiawaseru
japanese_jlpt_n1,our_e_g_hotel_plane_etc,当～,とう～,tō~
japanese_jlpt_n1,trunk_body_frame,胴,どう,dō
japanese_jlpt_n1,agreement_consent_same_mean,同意,どうい,dōi
japanese_jlpt_n1,mobilization,動員,どういん,dōin
japanese_jlpt_n1,agreement_same_opinion_same,同感,どうかん,dōkan
japanese_jlpt_n1,pottery_ceramics,陶器,とうき,tōki
japanese_jlpt_n1,debate_discussion,討議,とうぎ,tōgi
japanese_jlpt_n1,motive_incentive,動機,どうき,dōki
japanese_jlpt_n1,grade_class,等級,とうきゅう,tōkyū
japanese_jlpt_n1,the_same_grade_same_class,同級,どうきゅう,dōkyū
japanese_jlpt_n1,living_together,同居,どうきょ,dōkyo
japanese_jlpt_n1,attendance_at_school,登校,とうこう,tōkō
japanese_jlpt_n1,integration_unification_syn,統合,とうごう,tōgō
japanese_jlpt_n1,trend_tendency_movement_att,動向,どうこう,doukou
japanese_jlpt_n1,investment,投資,とうし,toushi
japanese_jlpt_n1,sympathy_compassion_sympath,同情,どうじょう,doujou
japanese_jlpt_n1,arch_dojo_hall_used_for_mar,道場,どうじょう,doujou
japanese_jlpt_n1,regulation_control,統制,とうせい,tousei
japanese_jlpt_n1,being_elected_winning_the_p,当選,とうせん,tousen
japanese_jlpt_n1,flight_desertion_escape,逃走,とうそう,tousou
japanese_jlpt_n1,command_generalship_leaders,統率,とうそつ,tousotsu
japanese_jlpt_n1,reaching_attaining_arrival,到達,とうたつ,toutatsu
japanese_jlpt_n1,rule_reign_governing,統治,とうち,touchi
japanese_jlpt_n1,to_partition_to_divide_to_m,仕切る,しきる,shikīru
japanese_jlpt_n1,funds_capital,資金,しきん,shikin
japanese_jlpt_n1,axis_stem_shaft,軸,じく,jiku
japanese_jlpt_n1,to_fail_to_fall_through_to_,しくじる,しくじる,shikujiru
japanese_jlpt_n1,structure_mechanism,仕組,しくみ,shikumi
japanese_jlpt_n1,death_penalty,死刑,しけい,shikei
japanese_jlpt_n1,to_be_damp_to_be_moist,湿気る,しける,shikeru
japanese_jlpt_n1,enforcement_operation,施行,しこう,shikō
japanese_jlpt_n1,thought,思考,しこう,shikō
japanese_jlpt_n1,intention_aim,志向,しこう,shikō
japanese_jlpt_n1,taste_liking_preference,嗜好,しこう,shikou
japanese_jlpt_n1,matter_s_item_s_facts,事項,じこう,jikou
japanese_jlpt_n1,timetable_train_schedule,時刻表,じこくひょう,jikokuhyou
japanese_jlpt_n1,hell,地獄,じごく,jigoku
japanese_jlpt_n1,time_difference,時差,じさ,jisa
japanese_jlpt_n1,freely_at_will,自在,じざい,jizai
japanese_jlpt_n1,inspection_observation,視察,しさつ,shisatsu
japanese_jlpt_n1,property_fortune_assets,資産,しさん,shisan
japanese_jlpt_n1,support,支持,しじ,shiji
japanese_jlpt_n1,independence_autonomy,自主,じしゅ,jishu
japanese_jlpt_n1,surrender_give_oneself_up,自首,じしゅ,jishu
japanese_jlpt_n1,embroidery,刺繍,ししゅう,shishuu
japanese_jlpt_n1,the_market_as_a_concept,市場,しじょう,shijou
japanese_jlpt_n1,resignation,辞職,じしょく,jishoku
japanese_jlpt_n1,drop_of_water,雫,しずく,shizuku
japanese_jlpt_n1,system,システム,システム,shisutemu
japanese_jlpt_n1,to_sink_to_submerge,沈める,しずめる,shizumeru
japanese_jlpt_n1,establishment_facility,施設,しせつ,shisetsu
japanese_jlpt_n1,prior_beforehand_in_advance,事前,じぜん,jizen
japanese_jlpt_n1,hon_son,子息,しそく,shisoku
japanese_jlpt_n1,continuation_endurance,持続,じぞく,jizoku
japanese_jlpt_n1,self_respect_conceit,自尊心,じそんしん,jisonshin
japanese_jlpt_n1,to_yearn_to_adore,慕う,したう,shitau
japanese_jlpt_n1,secret_intention_motive,下心,したごころ,shitagokoro
japanese_jlpt_n1,groundwork_foundation,下地,したじ,shitaji
japanese_jlpt_n1,to_be_intimate_with_to_befr,親しむ,したしむ,shitashimu
japanese_jlpt_n1,preliminary_investigation,下調べ,したしらべ,shitashirabe
japanese_jlpt_n1,sociability,愛想,あいそう,aisou
japanese_jlpt_n1,relationship,間柄,あいだがら,aidagara
japanese_jlpt_n1,interval,合間,あいま,aima
japanese_jlpt_n1,dare_to_do_venture_to_do_ch,敢えて,あえて,aete
